system:index,potential_evaporation_sum
19811024,-0.017958436917952913
19811025,-0.029780519651967978
19811026,-0.02768841042256637
19811027,-0.030261119874182552
19811028,-0.027957376200019157
19811029,-0.0317055934164762
19811030,-0.029727393165436825
19811031,-0.010148151256359489
19811101,-0.0018381339316845295
19811102,-0.002439670546482878
19811103,-0.011919594976300716
19811104,-0.01805722683795528
19811105,-0.012959317843129294
19811106,-0.023535898754217226
19811107,-0.012799004869437677
19811108,-0.0180544178229437
19811109,-0.020258485089152903
19811110,-0.024125391958660293
19811111,-0.037331494775164925
19811112,-0.03275083797171933
19811113,-0.01409839035159594
19811114,-0.019562029830693654
19811115,-0.020398004322697057
19811116,-0.016447331200135775
19811117,-0.01732402935020881
19811118,-0.026767747767357648
19811119,-0.013673616283677885
19811120,-0.005564650951661983
19811121,-0.019093979525302316
19811122,-0.011674316602119525
19811123,-0.022182165702623668
19811124,-0.03102723510984141
19811125,-0.01731641366572004
19811126,-0.020906602798663458
19811127,-0.02736560178066816
19811128,-0.0313885402250056
19811129,-0.01953061981351944
19811130,-0.019249915836862738
19811201,-0.01587049692554452
19811202,-0.017704145923567855
19811203,-0.025185330900784432
19811204,-0.030645847151199706
19811205,-0.04703222482287467
19811206,-0.03628292034694169
19811207,-0.05196558960627033
19811208,-0.04877129110906001
19811209,-0.03999253888360393
19811210,-0.026193019805810003
19811211,-0.043038054900550626
19811212,-0.04607270635160512
19811213,-0.03237540479060959
19811214,-0.006162545123920385
19811215,-0.011697227715216956
19811216,-0.023170901061618093
19811217,-0.022485121312395006
19811218,-0.025569225269959202
19811219,-0.03164240641977009
19811220,-0.013763556372199129
19811221,-0.01643892715129835
19811222,-0.027763111331833342
19811223,-0.021063579243123298
19811224,-0.006016912658834443
19811225,-0.013585133993328885
19811226,-0.013456951849479187
19811227,-0.014757984288754343
19811228,-0.020509269675823016
19811229,-0.024058527191634857
19811230,-0.016714504461942496
19811231,-0.02200989107263427
19820101,-0.031906313330931725
19820102,-0.024722493981143043
19820103,-0.027686680781427622
19820104,-0.03196721963316524
19820105,-0.011818574485480262
19820106,-0.019711143750700183
19820107,-0.01895009997931442
19820108,-0.014896061993631428
19820109,-0.029421044074547834
19820110,-0.02886195355641772
19820111,-0.030255978568537855
19820112,-0.03241907491519399
19820113,-0.02485220996329974
19820114,-0.005740246599737292
19820115,-0.0020007878568174247
19820116,-0.0029441945013131865
19820117,-0.0058244604567711696
19820118,-0.0037155513513738676
19820119,-0.004814613415857999
19820120,-0.007292961505135606
19820121,-0.019600115385986553
19820122,-0.020603056404873567
19820123,-0.018793149773187898
19820124,-0.024385839531716608
19820125,-0.03370934818366199
19820126,-0.013191990203629017
19820127,-0.020760553043362835
19820128,-0.020474702639138538
19820129,-0.02223074824659555
19820130,-0.026427893705154613
19820131,-0.01428926530939746
19820201,-0.009584850280060671
19820202,-0.01871199416610683
19820203,-0.023745507291881823
19820204,-0.023727314166681585
19820205,-0.014797978055950737
19820206,-0.023753956047949668
19820207,-0.026512361581837486
19820208,-0.02737092326521902
19820209,-0.026424943046681332
19820210,-0.010763851612214317
19820211,-0.01973768201213342
19820212,-0.023076469289138434
19820213,-0.025330063106053295
19820214,-0.02240893891297125
19820215,-0.026351344885165464
19820216,-0.028331140122852462
19820217,-0.032940949041743876
19820218,-0.027873012118148306
19820219,-0.01761734673080356
19820220,-0.02831702452000283
19820221,-0.022851776601622555
19820222,-0.02472354669553837
19820223,-0.023160469352164873
19820224,-0.003971530972172753
19820225,-0.008809861639710802
19820226,-0.01609347928048439
19820227,-0.004226844280261262
19820228,-0.014184814062450046
19820301,-0.009311397070557378
19820302,-0.004589883761697297
19820303,-0.0033770728964046637
19820304,-0.0011760228826587808
19820305,-0.008016335229073931
19820306,-0.013376494217734253
19820307,-0.021123572083193355
19820308,-0.025913552220874245
19820309,-0.004806187950488696
19820310,-0.0020537031773709157
19820311,-0.0065377323129742395
19820312,-0.011566083516896536
19820313,-0.007532668174781899
19820314,-0.0058954288095033475
19820315,-0.01087253212793886
19820316,-0.017700587882598734
19820317,-0.017522371418142783
19820318,-0.003009958470814905
19820319,-0.004792776638639609
19820320,-0.01332360762603504
19820321,-0.015123390370962574
19820322,-0.016743452193555983
19820323,-0.016848336069509556
19820324,-0.016171395785774985
19820325,-0.00650966909510543
19820326,-0.014368750881108621
19820327,-0.016570404089138614
19820328,-0.010391639661992766
19820329,-0.017706651376409983
19820330,-0.016633331803391858
19820331,-0.007326335196357773
19820401,-0.011689837084348276
19820402,-0.012811064212457717
19820403,-0.010071855754611895
19820404,-0.005659903265556438
19820405,-0.010928252107808718
19820406,-0.015192256852523563
19820407,-0.013979669609185523
19820408,-0.008985198681636884
19820409,-0.01180599808528071
19820410,-0.012897837403313966
19820411,-0.011939705125959425
19820412,-0.013720695486328307
19820413,-0.011827130866374444
19820414,-0.01276161036907742
19820415,-0.012461075148886393
19820416,-0.013374786587375355
19820417,-0.009639934975132138
19820418,-0.007962107931905152
19820419,-0.006168967753326529
19820420,-0.011294090693878829
19820421,-0.00967457139794779
19820422,-0.013146344541768981
19820423,-0.015113666476407835
19820424,-0.017284716728691595
19820425,-0.013493252131757283
19820426,-0.020144430600220996
19820427,-0.03413778254778683
19820428,-0.029929553300164755
19820429,-0.01883817434962862
19820430,-0.015035020971990625
19820501,-0.010499670090674153
19820502,-0.008867654260196424
19820503,-0.011995133677783668
19820504,-0.013654575782608142
19820505,-0.017270156083947486
19820506,-0.02406896756414435
19820507,-0.017745478093429277
19820508,-0.013630758246150716
19820509,-0.014977497936254285
19820510,-0.02093553591462455
19820511,-0.019479066801559745
19820512,-0.01722256169491207
19820513,-0.014947126586217814
19820514,-0.012460227891791542
19820515,-0.009087047286974235
19820516,-0.01131812896385605
19820517,-0.014361585611849834
19820518,-0.015347929375687828
19820519,-0.018087048736055024
19820520,-0.020335355987418733
19820521,-0.023044580136123007
19820522,-0.015442527288433766
19820523,-0.013791168929045602
19820524,-0.012117155390092104
19820525,-0.012443609515461215
19820526,-0.012056367930333036
19820527,-0.0109472329836261
19820528,-0.008986825687234232
19820529,-0.0052809978261316465
19820530,-0.004651871576496846
19820531,-0.01878832651160307
19820601,-0.005550163655326627
19820602,-0.01591946277032103
19820603,-0.010387334006498708
19820604,-0.00294255899901902
19820605,-0.007213224314372383
19820606,-0.006475887112066557
19820607,-0.008031088625602395
19820608,-0.00547299978569401
19820609,-0.005730829485508255
19820610,-0.006885025171979393
19820611,-0.008291266976603014
19820612,-0.006114236829132178
19820613,-0.003059903749770364
19820614,-0.0054956976424547655
19820615,-0.006951190173431111
19820616,-0.010193770698620382
19820617,-0.005806842555360097
19820618,-0.013347948170394665
19820619,-0.011362722809437021
19820620,-0.019355855039879386
19820621,-0.016121991015811465
19820622,-0.014878915848296159
19820623,-0.009557244754149319
19820624,-0.008981536082625531
19820625,-0.009366468380811614
19820626,-0.006276797240017824
19820627,-0.011901328439370215
19820628,-0.01052870866241903
19820629,-0.009894871950404319
19820630,-0.008045140946289085
19820701,-0.0062008047826271565
19820702,-0.008808809436758408
19820703,-0.011826293283981201
19820704,-0.01654709415097676
19820705,-0.012704844581352454
19820706,-0.014549008057154627
19820707,-0.012841346890655992
19820708,-0.01349016445828707
19820709,-0.011908618061947767
19820710,-0.005391825593189285
19820711,-0.008680800952697357
19820712,-0.00786754105981043
19820713,-0.007318580480700377
19820714,-0.003326115157546066
19820715,-0.0037412748295277067
19820716,-0.0026251130272522626
19820717,-0.010058327165341175
19820718,-0.014827443694900494
19820719,-0.013575499478014742
19820720,-0.011231057737036688
19820721,-0.0069410277943171075
19820722,-0.008380642335094753
19820723,-0.009956572886564813
19820724,-7.222181042295199E-4
19820725,-0.009028979036971073
19820726,-0.010871227556567468
19820727,-0.006131135708487808
19820728,-0.01402070356585855
19820729,-0.0223616650667597
19820730,-0.019180600264577786
19820731,-0.01759972243804203
19820801,-0.0132579142974794
19820802,-0.01598173690285849
19820803,-0.01608181637242297
19820804,-0.01608941714076321
19820805,-0.010624123203760417
19820806,-0.015362573064524581
19820807,-0.00983068946995326
19820808,-0.009871722192418974
19820809,-0.015074780507320903
19820810,-0.016362569524035666
19820811,-0.01800229915136484
19820812,-0.021057451050470955
19820813,-0.019242358242922874
19820814,-0.019371083126255153
19820815,-0.018752311939700988
19820816,-0.012843324401764106
19820817,-0.006864124150590318
19820818,-0.005779804566606733
19820819,-0.011755679965184083
19820820,-0.0202590916409755
19820821,-0.02068396839389316
19820822,-0.020853079862561026
19820823,-0.01735476285841166
19820824,-0.023129498356846006
19820825,-0.022478256349681095
19820826,-0.02024336368564927
19820827,-0.021251395963336583
19820828,-0.02611685805781451
19820829,-0.02752470244841566
19820830,-0.02512958789736534
19820831,-0.018339101070206094
19820901,-0.021414898301462808
19820902,-0.03552788970891273
19820903,-0.04577049507038478
19820904,-0.02735831974880282
19820905,-0.02559153131685395
19820906,-0.03801178322430078
19820907,-0.0253596291642918
19820908,-0.033460668596769945
19820909,-0.037908582387855966
19820910,-0.026850846878901356
19820911,-0.026897368436411807
19820912,-0.02030099949248927
19820913,-0.022975421168035606
19820914,-0.020861143857682802
19820915,-0.018211481895373638
19820916,-0.023549805614541806
19820917,-0.0358452742842984
19820918,-0.007765967668466658
19820919,-0.01108329233839669
19820920,-0.004861902818177436
19820921,-0.005548739937612511
19820922,-0.009424187557718875
19820923,-0.0036998015894702777
19820924,-0.022966981707489724
19820925,-0.028413801854403724
19820926,-0.028471190335314735
19820927,-0.019016019405732956
19820928,-0.028780299848142735
19820929,-0.030946364061734108
19820930,-0.013284520763666865
19821001,-0.026576404329712488
19821002,-0.024854579637600356
19821003,-0.034374731489468194
19821004,-0.04220691802687821
19821005,-0.018042353816613316
19821006,-0.019626763991324
19821007,-0.023580262162351477
19821008,-0.035552253157297556
19821009,-0.0031041503244828776
19821010,-0.0035432782901841115
19821011,-0.0017622499215503957
19821012,-0.006047197276394301
19821013,-0.02097801789660114
19821014,-0.022196166349215687
19821015,-0.005747968266065436
19821016,-0.021251624624783704
19821017,-0.03785124611908508
19821018,-0.024875304013348285
19821019,-0.036822337871344805
19821020,-0.036141383379645335
19821021,-0.03258073506476382
19821022,-0.02960168636823857
19821023,-0.024576630634985164
19821024,-0.01680834466731515
19821025,-0.023452548233818878
19821026,-0.026643028157663177
19821027,-0.0392553130563312
19821028,-0.030006946052682438
19821029,-0.03061578382881017
19821030,-0.03705226983486302
19821031,-0.005992566971944328
19821101,-0.015941676072568366
19821102,-0.01851236340251435
19821103,-0.026849872753987036
19821104,-0.03716687600847042
19821105,-0.03910695409052388
19821106,-0.03803977104836382
19821107,-0.04017026550226665
19821108,-0.029492414255432357
19821109,-0.030308391182288355
19821110,-0.04659622975531191
19821111,-0.01779578640281419
19821112,-0.031014254719191277
19821113,-0.033788231727103955
19821114,-0.036362586526196894
19821115,-0.03997353137153939
19821116,-0.04341013042964856
19821117,-0.02056540828540093
19821118,-0.04449710302581312
19821119,-0.03212946490940809
19821120,-0.03432476393145953
19821121,-0.029874387577547012
19821122,-0.030314392455414903
19821123,-0.03459801679659285
19821124,-0.042501078592507964
19821125,-0.054128486517163885
19821126,-0.0290350727472798
19821127,-0.035414597589915074
19821128,-0.009345910912307024
19821129,-0.023835641583711133
19821130,-0.03260893115250645
19821201,-0.02199158123690847
19821202,-0.01883124054444923
19821203,-0.017751757947454986
19821204,-0.02839574069046991
19821205,-0.03199124864321544
19821206,-0.03866419573584962
19821207,-0.0415625935550128
19821208,-0.05082860908370117
19821209,-0.04484246111197899
19821210,-0.030596432436387794
19821211,-0.01287981392241975
19821212,-0.019524804634426827
19821213,-0.02863356663424195
19821214,-0.029683375417781536
19821215,-0.03396622136456301
19821216,-0.03272002396877008
19821217,-0.029230368440478542
19821218,-0.020666088409270363
19821219,-0.008332110754443017
19821220,-0.03492568299560233
19821221,-0.01284061978443022
19821222,-0.02111528681313419
19821223,-0.037488281494908085
19821224,-0.04103124260467772
19821225,-0.015773593840630235
19821226,-0.016248197928127216
19821227,-0.032444019279559096
19821228,-0.017545130054930327
19821229,-0.0045000691913857
19821230,-0.010165571850584712
19821231,-0.008789045359730449
19830101,-0.01095157757809871
19830102,-0.010293020178377247
19830103,-0.014301692775169869
19830104,-0.023120022377222656
19830105,-0.03493781277723937
19830106,-0.013220207483093433
19830107,-0.01673525034864254
19830108,-0.042975923905712525
19830109,-0.04209512688270129
19830110,-0.024218899144624564
19830111,-0.03112909088099994
19830112,-0.008536297306212342
19830113,-0.024776283022309466
19830114,-0.0310820071843961
19830115,-0.023971112441156323
19830116,-0.02982101328923889
19830117,-0.036354323378573236
19830118,-0.02357283358279261
19830119,-0.014414253235163021
19830120,-0.030487447352843387
19830121,-0.035278209789497084
19830122,-0.03418456366276782
19830123,-0.0415713080088637
19830124,-0.021253778424834315
19830125,-0.015884297849741113
19830126,-0.021882537294339373
19830127,-0.011312945145501959
19830128,-0.01693010473853833
19830129,-0.02838916945186187
19830130,-0.037251313443620905
19830131,-0.042420762331829856
19830201,-0.04310528897507752
19830202,-0.03642920298037709
19830203,-0.028523115934754904
19830204,-0.026743110383399188
19830205,-0.028277851279608593
19830206,-0.034682684687924244
19830207,-0.03987391785307987
19830208,-0.04073606201503513
19830209,-0.03537719863868998
19830210,-0.03292658095619681
19830211,-0.025105424866788423
19830212,-0.009009153740787307
19830213,-0.012334908284612235
19830214,-0.015572442237249354
19830215,-0.03715652653716574
19830216,-0.03819752758978178
19830217,-0.03318445485442132
19830218,-0.016454533104444523
19830219,-0.018704554247502433
19830220,-0.013255654937483003
19830221,-0.011471571270278088
19830222,-0.025723653468978973
19830223,-0.013092894644212082
19830224,-0.00613027118597913
19830225,-0.010145304837072797
19830226,-0.009208257333744342
19830227,-0.011278969798445969
19830228,-0.016852368656447517
19830301,-0.02421627489052316
19830302,-0.024355894018424515
19830303,-0.02631316621166574
19830304,-0.017491187262031523
19830305,-0.02667649398991772
19830306,-0.030334399258757687
19830307,-0.029727260687481917
19830308,-0.031076076972235796
19830309,-0.04106228236227979
19830310,-0.014603728928591752
19830311,-0.019503545033473114
19830312,-0.027868857367167005
19830313,-0.029110832527740712
19830314,-0.021151401192466897
19830315,-0.013129545584497129
19830316,-0.002910840247170182
19830317,-0.002441152283556053
19830318,-0.010056768539100544
19830319,-0.01147942087864318
19830320,-0.0019782228358342833
19830321,-0.012656989475575888
19830322,-0.030238356466925187
19830323,-0.03162636373146172
19830324,-0.01986594121787965
19830325,-0.0162056315989089
19830326,-0.010538875198271335
19830327,-0.01546437800162876
19830328,-0.011167718613600351
19830329,-0.01951145413407794
19830330,-0.02332129578794819
19830331,-0.020931068358407533
19830401,-0.015401070051856274
19830402,-0.01481117116639084
19830403,-0.013031871327959415
19830404,-0.006314788942724307
19830405,-0.0306759976317063
19830406,-0.026832901712845157
19830407,-0.021950780180476553
19830408,-0.014708500628439
19830409,-0.01149537427576157
19830410,-0.01463473322615121
19830411,-0.012734300253722183
19830412,-0.0011603721439733495
19830413,-0.002714892897004603
19830414,-0.015349156451653913
19830415,-0.01761900846131458
19830416,-0.008956274637886404
19830417,-0.003222228700577507
19830418,-0.019851889015592927
19830419,-0.015497073772446971
19830420,-0.01851753593952415
19830421,-0.01463412562109341
19830422,-0.015505860534210672
19830423,-0.00313873705040848
19830424,-0.009253750471335004
19830425,-0.015725532348338223
19830426,-0.017711910809633087
19830427,-0.006644884849691738
19830428,-0.0017816401259336209
19830429,-7.780681876852067E-4
19830430,-0.004689235425127311
19830501,-0.004233379570988813
19830502,-7.48252430647379E-4
19830503,-0.00935033675576383
19830504,-0.017115825098424745
19830505,-0.016932660746670315
19830506,-0.012411287003181552
19830507,-0.013251761450655408
19830508,-0.012866110411801161
19830509,-0.012829675991345744
19830510,-0.012264283032521608
19830511,-0.010518325053329645
19830512,-0.009304964470075007
19830513,-0.011568610457460394
19830514,-0.011381940357808581
19830515,-0.009845734148775478
19830516,-0.015564601828861931
19830517,-0.010296292758134852
19830518,-0.007470339958560444
19830519,-0.0076687246658468135
19830520,-0.004329177236658921
19830521,-0.0012728008562696614
19830522,-0.0020083023291872708
19830523,-0.004385631972666748
19830524,-0.0032060529891498
19830525,-0.002120564083283289
19830526,-0.0023323790126929538
19830527,-0.001127762750806537
19830528,-0.0161288776678268
19830529,-0.01865110220488274
19830530,-0.020015955290543775
19830531,-0.011248630872017355
19830601,-0.010244549429833301
19830602,-0.0063183258773994565
19830603,-0.008036621444363791
19830604,-0.005978475806324631
19830605,-0.0043016333060855675
19830606,-0.004899898856720914
19830607,-0.00768145268582986
19830608,-0.010171655339753474
19830609,-0.011022262993487153
19830610,-0.012420607234759035
19830611,-0.013738222532245955
19830612,-0.010384151951389036
19830613,-0.007718163988369628
19830614,-0.00799246178759622
19830615,-0.007719714670196857
19830616,-0.005287239353786258
19830617,-0.006958282915212589
19830618,-0.0015245251164593408
19830619,-0.003733042658109713
19830620,-0.002526726718520829
19830621,-0.0035676871149840274
19830622,-0.0036392071767461214
19830623,-0.0038204350133831844
19830624,-0.00808358786279663
19830625,-0.011732118158430975
19830626,-0.017933076061823573
19830627,-0.013508774264466684
19830628,-0.01643181767577887
19830629,-0.01772510097318778
19830630,-0.009953425686383984
19830701,-0.025947714763533566
19830702,-0.01811082724810605
19830703,-0.008522812641832973
19830704,-0.003341571114037484
19830705,-0.005772933059296838
19830706,-0.0040564753394316325
19830707,-0.014318752612544864
19830708,-0.01786033023024192
19830709,-0.013167485328724192
19830710,-0.006902410090344318
19830711,-0.009122193779497549
19830712,-0.007022024407094823
19830713,-0.008370217381933687
19830714,-0.005926188755745799
19830715,-0.00539437743446651
19830716,-0.008102658399991242
19830717,-0.006831188100140266
19830718,-0.0068423190581040185
19830719,-0.009742702856221506
19830720,-0.010425456035352996
19830721,-0.004287788632724164
19830722,-0.011566816498908318
19830723,-0.007909413020770273
19830724,-0.007752352473737006
19830725,-0.009641783063828955
19830726,-0.010637073008625052
19830727,-0.012592141810211663
19830728,-0.0014782035050303415
19830729,-0.013701533079372144
19830730,-0.014488670706883842
19830731,-0.011070085480820446
19830801,-0.009631013254259647
19830802,-0.011430061216821373
19830803,-0.012699123294937387
19830804,-0.006888718060026939
19830805,-0.008503524712545651
19830806,-0.012178310853079513
19830807,-0.014589784284437723
19830808,-0.0170570474662222
19830809,-0.01878431459932372
19830810,-0.013900099888814878
19830811,-0.012810667684577592
19830812,-0.005496656805509173
19830813,-0.009739401884824745
19830814,-0.010173437726581577
19830815,-0.010571250204078387
19830816,-0.01296240952383911
19830817,-0.004798880620370836
19830818,-0.012748806131359676
19830819,-0.008834691181205641
19830820,-0.01770397996727114
19830821,-0.01580199621259971
19830822,-0.015959419482447314
19830823,-0.011318949546486039
19830824,-0.007270238265818555
19830825,-0.00811087210963112
19830826,-0.0039252317698121155
19830827,-0.015875321522875886
19830828,-0.021508846244066834
19830829,-0.016353053924633917
19830830,-0.019877631366177952
19830831,-0.017685963086426053
19830901,-0.017685567837340578
19830902,-0.024549346020586196
19830903,-0.013259421762941705
19830904,-0.013533851888376408
19830905,-0.01006959866107574
19830906,-0.027089386240588313
19830907,-0.02094704382850321
19830908,-0.01711813378474926
19830909,-0.02420350206776543
19830910,-0.019119320200605847
19830911,-0.03572303520125421
19830912,-0.02477204579637972
19830913,-0.03562053073987249
19830914,-0.026012827063703878
19830915,-0.003051979015498177
19830916,-0.0037837420354873835
19830917,-0.009784326482604489
19830918,-0.01778972851127003
19830919,-0.023254020838828004
19830920,-0.03576681392259385
19830921,-0.0314367214380301
19830922,-0.025369156441452927
19830923,-0.036385568070042985
19830924,-0.03322930675124533
19830925,-0.01645574761240333
19830926,-0.021321532146352774
19830927,-0.024704804275393753
19830928,-0.03089811400774288
19830929,-0.022414213763669352
19830930,-0.01044736179704189
19831001,-0.025067181935824728
19831002,-0.03138719584651409
19831003,-0.017338272505424596
19831004,-0.021888526684380002
19831005,-0.006854907912032401
19831006,-0.005938221488371846
19831007,-0.02449397107884605
19831008,-0.023668833775738536
19831009,-0.023344502241910616
19831010,-0.008488040685144116
19831011,-0.013418550829072676
19831012,-0.013017745066489408
19831013,-0.013492478178483857
19831014,-0.012283625357604244
19831015,-0.013609475647126246
19831016,-0.016086538694658436
19831017,-0.02719451308377819
19831018,-0.026749016161701732
19831019,-0.016885070283568195
19831020,-0.03798578215403744
19831021,-0.02644635949275408
19831022,-0.020753731251677163
19831023,-0.018485511631815162
19831024,-0.00560624239910539
19831025,-0.02197034835126011
19831026,-0.016856590106704882
19831027,-0.02709389478567709
19831028,-0.03269997728374516
19831029,-0.022824285097882948
19831030,-0.021455034862024443
19831031,-0.019058294542956232
19831101,-0.00715645389518517
19831102,-0.021995237675749055
19831103,-0.022704374649685347
19831104,-0.03502676872705614
19831105,-0.020255017969621494
19831106,-0.017584596319521733
19831107,-0.03168136582644044
19831108,-0.05285483355914225
19831109,-0.046160303775632315
19831110,-0.03397774624710621
19831111,-0.01680415960669007
19831112,-0.023732107198055526
19831113,-0.027331129146980097
19831114,-0.030527138491206817
19831115,-0.014661760983423332
19831116,-0.04138283535392252
19831117,-0.04214318890142356
19831118,-0.032569214995029676
19831119,-0.02286709848325816
19831120,-0.02101070941513675
19831121,-0.009113830982934355
19831122,-0.0217626943078987
19831123,-0.01831603560176121
19831124,-0.02034642116857708
19831125,-0.02384036346644291
19831126,-0.019009103559506482
19831127,-0.012553621567027003
19831128,-0.005205381662215541
19831129,-0.007351029550186917
19831130,-0.012061338943469333
19831201,-0.013589381049828578
19831202,-0.005257188948983668
19831203,-0.0015987990128505396
19831204,-0.014138124838587562
19831205,-0.021863055343090777
19831206,-0.03011621096369787
19831207,-0.027814634626149103
19831208,-0.02994761262178002
19831209,-0.018773243052668087
19831210,-0.007895420776454833
19831211,-0.007348014125054823
19831212,-0.022249927708393423
19831213,-0.029036309068560258
19831214,-0.01909991152133059
19831215,-0.021670863442619388
19831216,-0.017042979603665596
19831217,-0.012558953879555176
19831218,-0.02103346076545506
19831219,-0.026848545461061277
19831220,-0.03256085942423699
19831221,-0.03451092727135736
19831222,-0.03156985270076281
19831223,-0.022251320469760097
19831224,-0.026135953897008467
19831225,-0.03666816611280385
19831226,-0.009772573564335543
19831227,-0.004745223246719
19831228,-0.016722668154337966
19831229,-0.021402096534407788
19831230,-0.025587420184272954
19831231,-0.013172595777687247
19840101,-0.003193538018678161
19840102,-0.004819833831793704
19840103,-0.020612259868598926
19840104,-0.012746305256025374
19840105,-0.01392134805592814
19840106,-0.023707495182790073
19840107,-0.025100635059940347
19840108,-0.020205314848960744
19840109,-0.012860301017071812
19840110,-0.013539904803374853
19840111,-0.012695155942263177
19840112,-0.009074966829042502
19840113,-0.005432853082825796
19840114,-0.007057533876467863
19840115,-0.0028054688941722
19840116,-0.004205245025379141
19840117,-0.011377838002187623
19840118,-0.027867543098613005
19840119,-0.02013450417351956
19840120,-0.021682736705843447
19840121,-0.018230417479454405
19840122,-0.020486222437227194
19840123,-0.01779645965278883
19840124,-0.026298562232156715
19840125,-0.0292754992123282
19840126,-0.029981336099120688
19840127,-0.0024621018927721387
19840128,-0.009023854353408701
19840129,-0.013911038823004249
19840130,-0.03064241451715926
19840131,-0.027239665132402807
19840201,-0.015396406104554481
19840202,-0.02191209644191613
19840203,-0.03045998771705609
19840204,-0.03141812501179682
19840205,-0.030192518016561837
19840206,-0.022882856882364865
19840207,-0.016731717732568943
19840208,-0.01231781840249465
19840209,-0.018725847196782802
19840210,-0.013115246418225628
19840211,-0.0192962137948996
19840212,-0.031196182836217123
19840213,-0.02462615938470805
19840214,-0.0151769006465109
19840215,-0.012225998469729321
19840216,-0.010112238985031793
19840217,-0.010923092156041644
19840218,-0.003342727589897993
19840219,-0.012515302713204484
19840220,-0.012430921153474278
19840221,-0.015444541421477921
19840222,-0.0026649978627264113
19840223,-0.013730849478153062
19840224,-0.012340688747034197
19840225,-0.007910733409403913
19840226,-0.012444473853250947
19840227,-0.012190630611969887
19840228,-0.01879173004697668
19840229,-0.016430015289846417
19840301,-0.018652982131557187
19840302,-0.008057524917306748
19840303,-0.014683517067313101
19840304,-0.01604061394570189
19840305,-0.01601291858156272
19840306,-0.01836875866661126
19840307,-0.021692954266089304
19840308,-0.01654285715098114
19840309,-0.0060019417473171
19840310,-0.008252537561506068
19840311,-0.008761013997449388
19840312,-0.019341246736148555
19840313,-0.021848130441952916
19840314,-0.02894943027129748
19840315,-0.024431371861946525
19840316,-0.01749553000706657
19840317,-0.013289724895110043
19840318,-0.015206385746894239
19840319,-0.010821262580502531
19840320,-0.015057228573429126
19840321,-0.00824646536604615
19840322,-0.003531593575545342
19840323,-0.003433563131047517
19840324,-0.005048501202665682
19840325,-0.014486409299242334
19840326,-0.02811834089774596
19840327,-0.029492386113707057
19840328,-0.016846445975050053
19840329,-0.014566457277570867
19840330,-0.01999470041809532
19840331,-0.01981601348460125
19840401,-0.01447945790229984
19840402,-0.012603045823527897
19840403,-0.016007481634182214
19840404,-0.007731992010423397
19840405,-0.013484142969489124
19840406,-0.015806260945540974
19840407,-0.010056064587937905
19840408,-0.0037027016061018355
19840409,-0.004773177311802318
19840410,-0.00707163472166006
19840411,-0.010875777048188774
19840412,-0.008068696592871434
19840413,-0.005660666644138578
19840414,-0.010149579372482736
19840415,-0.010271101508468482
19840416,-0.009467538545666428
19840417,-0.010987959224014148
19840418,-0.013528921971271349
19840419,-0.007880073678997072
19840420,-0.0034202296623099754
19840421,-0.009429928674256047
19840422,-0.014052230639391159
19840423,-0.014514922647581703
19840424,-0.015401895770647126
19840425,-0.014652662396970509
19840426,-0.015998820818891347
19840427,-0.015560670400837836
19840428,-0.015688385953997918
19840429,-0.006126046144755483
19840430,-0.01027671370204741
19840501,-0.013266492224171256
19840502,-0.013738313736944355
19840503,-0.013911768171335843
19840504,-0.012683965215543293
19840505,-0.007728271492093475
19840506,-0.0034215111438131575
19840507,-0.009278954328725105
19840508,-0.013841089390092735
19840509,-0.012201738074283248
19840510,-0.008750256399188716
19840511,-0.008898625464588663
19840512,-0.012384815029996644
19840513,-0.013048410054454555
19840514,-0.009192395348898992
19840515,-0.010065285760327624
19840516,-0.009200483686830454
19840517,-0.007596152784433498
19840518,-0.0036623883110990696
19840519,-0.0033845621724358918
19840520,-0.00489262847151623
19840521,-0.00596516572120713
19840522,-0.009729613054628973
19840523,-0.019813853510516594
19840524,-0.01288781513745442
19840525,-0.010949669253415487
19840526,-0.010057147696280792
19840527,-0.01025560747252237
19840528,-0.009201963637412899
19840529,-0.00839892743346917
19840530,-0.007002251096367682
19840531,-0.006937311286973627
19840601,-0.008968586306236842
19840602,-0.009396936646471793
19840603,-0.011020457141732701
19840604,-0.00765120104940686
19840605,-0.0060709502882384326
19840606,-0.005451554251070863
19840607,-0.009334456941980734
19840608,-0.009985709433912901
19840609,-0.008745137628506018
19840610,-0.004229399006975812
19840611,-0.00432682722387285
19840612,-0.007315733532360636
19840613,-0.0018160270309220434
19840614,-0.003953846360994456
19840615,-0.00715917483260651
19840616,-0.006217968022145904
19840617,-0.005677012727132895
19840618,-9.902981974265067E-4
19840619,-0.016012332777836705
19840620,-0.002310341291611057
19840621,-0.006737291065777909
19840622,-0.010906014204220101
19840623,-0.01044970259074143
19840624,-0.007133497835809274
19840625,-0.007386520694166624
19840626,-0.005310274121792494
19840627,-0.00295195955486192
19840628,-0.005361564615158271
19840629,-0.016845450296469718
19840630,-0.014396441755415898
19840701,-0.009380112937985274
19840702,-0.015221824581475602
19840703,-0.012411258763289187
19840704,-0.010206997988809731
19840705,-0.01122816017533116
19840706,-0.008360509156641239
19840707,-0.00706362532803483
19840708,-0.01060052834992616
19840709,-0.005727651872645674
19840710,-0.007124373623255897
19840711,-0.011948806175581318
19840712,-0.010562481515171359
19840713,-0.003975214306541444
19840714,-0.00449500117532446
