system:index,total_evaporation_sum
19871119,-0.0038275259740600067
19871120,-0.0034266152471371376
19871121,-0.004541981686913608
19871122,-0.0041061485499079885
19871123,-0.004775961648662513
19871124,-0.004571186793279131
19871125,-0.00390509120428685
19871126,-0.0034749168125167416
19871127,-0.0037041746736554467
19871128,-0.003725205925226526
19871129,-0.0039472218018389545
19871130,-0.0037977448951472636
19871201,-0.0033854909332060204
19871202,-0.003794832209905907
19871203,-0.0040089884645972745
19871204,-0.003863549469563867
19871205,-0.00438995842463839
19871206,-0.004400788242714411
19871207,-0.003956733588742826
19871208,-0.004029382446999521
19871209,-0.0039047699806163097
19871210,-0.004056963471891084
19871211,-0.0037924179897697715
19871212,-0.003190572618330982
19871213,-0.0037169041511571545
19871214,-0.0036316813554952924
19871215,-0.0038092177760756154
19871216,-0.003902854773372615
19871217,-0.0034859233892478025
19871218,-0.003598211877851711
19871219,-0.0029273052300591846
19871220,-0.0032974575487683695
19871221,-0.0036813016477873902
19871222,-0.0026295910207454
19871223,-0.0016927701510771867
19871224,-0.004746949119385173
19871225,-0.003411582037843978
19871226,-0.004110969583390793
19871227,-0.00454961547189197
19871228,-0.003030786350620491
19871229,-0.0025297983616744115
19871230,-0.0027709137285837782
19871231,-0.0035279252272973185
19880101,-0.004529606246969972
19880102,-0.003856491121382218
19880103,-0.0028018858698251733
19880104,-0.0031128795831076666
19880105,-0.003560986110707802
19880106,-0.004528449645496834
19880107,-0.005178733343370435
19880108,-0.005206153989971613
19880109,-0.00476469991811562
19880110,-0.0048956747505198425
19880111,-0.005011294858128782
19880112,-0.004883653686098755
19880113,-0.004822896470320204
19880114,-0.004631581689964774
19880115,-0.004020206059306027
19880116,-0.001226825817158647
19880117,-0.003826183080485876
19880118,-0.004034852527310521
19880119,-0.003449053047348992
19880120,-0.004980546644630518
19880121,-0.005687201556604215
19880122,-0.005088173042723348
19880123,-0.004610449866655636
19880124,-0.004345021138531135
19880125,-0.0038800940927336313
19880126,-0.003306748661071415
19880127,-0.0036071723906394965
19880128,-0.00388640757890871
19880129,-0.003258202863805162
19880130,-0.0028749265156073696
19880131,-0.004362060396791793
19880201,-0.003323024957023256
19880202,-0.0025459459974616207
19880203,-0.004009192277505705
19880204,-0.004014879010565277
19880205,-0.003914554339854865
19880206,-0.004135456849484399
19880207,-0.004242152880632775
19880208,-0.003677136542569204
19880209,-0.004158946390944955
19880210,-0.0032563658065387644
19880211,-0.0031469101293271494
19880212,-0.0034227927093859398
19880213,-0.00254008016060323
19880214,-0.003403634343297225
19880215,-0.003980180723763587
19880216,-0.003667902273259661
19880217,-0.003211787988604808
19880218,-0.0041014455865833474
19880219,-0.004804802266798907
19880220,-0.003582656000494236
19880221,-0.0036961634349015173
19880222,-0.004438891587977975
19880223,-0.00402551892913479
19880224,-0.004332977616051828
19880225,-0.0033143706354650964
19880226,-0.0035377594509562686
19880227,-0.003966158292279011
19880228,-0.003677640039345441
19880229,-0.0024667634416314435
19880301,-0.003308798135851895
19880302,-0.0029284181648915448
19880303,-0.003088299688143827
19880304,-0.003461296379103459
19880305,-0.0023135746900167387
19880306,-0.002748672263628877
19880307,-0.002709219357907876
19880308,-0.002533431671492366
19880309,-0.003084294172788358
19880310,-0.0037141472120414067
19880311,-0.0036203784034918797
19880312,-0.003270041547492727
19880313,-0.003054630181566911
19880314,-0.0025737959106595836
19880315,-0.0024974954747523466
19880316,-0.002234216865928652
19880317,-0.002196334597629115
19880318,-0.002110342083647303
19880319,-0.002155256438283785
19880320,-0.002425315961108709
19880321,-0.0024125943473697845
19880322,-0.0031516214204600373
19880323,-0.0025646294290347406
19880324,-0.002573293349889465
19880325,-0.0027454526894036204
19880326,-0.002191044104318088
19880327,-0.0022617434022907403
19880328,-0.0024120602009245163
19880329,-0.0027253576453895993
19880330,-0.001811978101321941
19880331,-0.001663088251578769
19880401,-0.0016421886908931584
19880402,-0.0018010863188447162
19880403,-0.001182546815700287
19880404,-0.0015757981938353753
19880405,-0.002104196140366056
19880406,-0.0018362819161177094
19880407,-0.0011646199546171724
19880408,-0.0031761114101277114
19880409,-0.0028712994062386464
19880410,-0.002860277481442693
19880411,-0.0018957222039327263
19880412,-0.0016789355934198275
19880413,-0.0022735416596469213
19880414,-0.0026742539325715423
19880415,-0.002851003461075032
19880416,-0.0023774315135425615
19880417,-0.0018570019672691502
19880418,-0.001939184080948924
19880419,-0.0017386691057003111
19880420,-0.002135522006445338
19880421,-0.002117714176115106
19880422,-0.00225323910043037
19880423,-0.0022860116096527715
19880424,-0.0026350722459690746
19880425,-0.0024036355031411155
19880426,-0.002267314449256168
19880427,-0.001659840445751022
19880428,-0.001301929706729609
19880429,-0.0018980245608700578
19880430,-0.002097618620751833
19880501,-0.001974793185819729
19880502,-0.001635122161966518
19880503,-0.0017754267227688648
19880504,-0.0018490090963882895
19880505,-0.001464314569375129
19880506,-0.0021613080470420194
19880507,-0.0022102973944474044
19880508,-0.0019906880638449957
19880509,-0.0015105509882296843
19880510,-0.0015650092575653187
19880511,-0.001455941027499171
19880512,-0.0012123092873640652
19880513,-0.001736205705784135
19880514,-0.0019833508113655334
19880515,-0.0015591301143390466
19880516,-0.0011434895095811407
19880517,-0.0014462686872340664
19880518,-0.0020849286058488158
19880519,-0.0017956158210895058
19880520,-0.0016947632744020332
19880521,-0.0015197937799018625
19880522,-0.001524560678134859
19880523,-9.84689583854367E-4
19880524,-0.0016154960916757671
19880525,-0.0011516501611861594
19880526,-0.0014056793302822143
19880527,-0.0021138667043505495
19880528,-0.002156204399614139
19880529,-0.0013035836826980878
19880530,-9.761673192474179E-4
19880531,-0.0011378687209509888
19880601,-0.0010751446351682473
19880602,-0.0012138604226051217
19880603,-0.0013671102925389442
19880604,-0.0011908111140236856
19880605,-0.001289465840599601
19880606,-0.001993968576728652
19880607,-0.0016421624459560438
19880608,-0.001318655885017889
19880609,-0.0015183867926940947
19880610,-0.001714515136655533
19880611,-0.0015245909062849984
19880612,-0.0014024998240972808
19880613,-0.0014644239302972833
19880614,-0.00151427445953362
19880615,-8.184251652996321E-4
19880616,-0.0011510640552310984
19880617,-0.0015171031798977242
19880618,-0.0017784758540503123
19880619,-0.0014256115357405815
19880620,-0.001376486687761981
19880621,-0.0011588336220294468
19880622,-9.342084006261876E-4
19880623,-9.51677144813963E-4
19880624,-7.044008520621733E-4
19880625,-0.0011710356337856426
19880626,-0.0015251624396294238
19880627,-0.0016462348879267884
19880628,-0.0013353781178425022
19880629,-0.0012928816410020904
19880630,-0.0013953306114824237
19880701,-8.336147438638285E-4
19880702,-0.0010946760044018918
19880703,-5.53529079594158E-4
19880704,-8.517414813841111E-4
19880705,-0.0010828895983772118
19880706,-0.0016002494370649586
19880707,-0.0013274192052261293
19880708,-0.0011334210731649263
19880709,-0.0012937876469178628
19880710,-0.001393671275526547
19880711,-0.0014876832471313202
19880712,-8.72936011295553E-4
19880713,-0.001198729973306061
19880714,-9.856314033734486E-4
19880715,-0.0014991449139710638
19880716,-0.0013192770346485848
19880717,-0.0016973273116727109
19880718,-8.700893955342216E-4
19880719,-0.0013719150597950398
19880720,-0.001735304695007742
19880721,-0.0016193916107396064
19880722,-0.001724164537675182
19880723,-0.001448923732213318
19880724,-0.0014525494623722247
19880725,-0.001971778401162175
19880726,-0.001871912720827922
19880727,-0.001564571863896948
19880728,-0.0017479364184846762
19880729,-0.0014558331193184628
19880730,-0.0015739443727157993
19880731,-0.0016319582839691964
19880801,-0.001479820065951569
19880802,-0.0014970309688595628
19880803,-0.0016306666435328653
19880804,-0.0016630263136395834
19880805,-0.0026613401279025764
19880806,-0.0016608682158760217
19880807,-0.001423678565690767
19880808,-0.001291864189144382
19880809,-0.0011545729861581384
19880810,-8.686114704905667E-4
19880811,-9.444517290244486E-4
19880812,-0.0011141978308225
19880813,-0.0012605825212880356
19880814,-0.0013726341023644008
19880815,-0.0017708743437431492
19880816,-0.0018600720325838475
19880817,-0.0023962729333002774
19880818,-0.0017839726957527414
19880819,-0.001491793433636584
19880820,-0.002008225137837603
19880821,-0.002148161249069942
19880822,-6.868252987339474E-4
19880823,-0.002507163113910917
19880824,-0.001551437572062555
19880825,-0.0016410293904345538
19880826,-0.002046145390000719
19880827,-0.0025751544962111855
19880828,-0.0020174952646820933
19880829,-0.002151780390045527
19880830,-0.002311779430376349
19880831,-0.002327098411821467
19880901,-0.0019224943617967194
19880902,-0.0023568912295201688
19880903,-0.0025106171848566683
19880904,-0.002415377250925242
19880905,-0.0020436376802527717
19880906,-0.0015131876007029687
19880907,-0.002545033230382817
19880908,-0.001928715997506453
19880909,-0.0024664944824630336
19880910,-0.0026940101048088805
19880911,-0.0030011769465171025
19880912,-0.002883083124424692
19880913,-0.0025090658277093325
19880914,-0.001997533590744301
19880915,-9.68485772103888E-4
19880916,-0.0018992397263514979
19880917,-0.003962187845937143
19880918,-0.0022181344165862244
19880919,-0.0028173341356107317
19880920,-0.0023785838737394416
19880921,-0.0030105674643559404
19880922,-0.0032828427136491387
19880923,-0.0036774760364609387
19880924,-0.0035826553056437596
19880925,-0.0029737292051030535
19880926,-0.002957754157837653
19880927,-0.003729201520369045
19880928,-0.003700887299708784
19880929,-0.003767219496254408
19880930,-0.003953696799768717
19881001,-0.003602749071331486
19881002,-0.0032674228471837536
19881003,-0.003691711960473278
19881004,-0.003958643360921928
19881005,-0.0036461637953709857
19881006,-0.0027438803455331743
19881007,-0.0033344922971326038
19881008,-0.0036937292053572392
19881009,-0.003423623414136429
19881010,-0.0030963344796873793
19881011,-0.0030418763124529873
19881012,-0.0030883325559389416
19881013,-0.0029872710027150956
19881014,-0.0035733612545578337
19881015,-0.0031078953976933304
19881016,-0.0034187674385172074
19881017,-0.0031226592832042364
19881018,-0.0031164676613725396
19881019,-0.0031106709018124835
19881020,-0.002996720924040525
19881021,-0.0030903859462552484
19881022,-0.002446554842629129
19881023,-0.0028235084174665958
19881024,-0.0028148824100817952
19881025,-0.002573861117009424
19881026,-0.002983059245097313
19881027,-0.00294942398013925
19881028,-0.0028586768766039423
19881029,-0.002908023960020993
19881030,-0.00336733659739197
19881031,-0.0028395851179938655
19881101,-0.002118672907908852
19881102,-0.00311995915321997
19881103,-0.0030103805095804126
19881104,-0.002676449958605024
19881105,-0.0036347077914502157
19881106,-0.0019219315284148867
19881107,-0.0022787045374576364
19881108,-0.0029092253712004737
19881109,-0.002911301442886345
19881110,-0.0017201716498548372
19881111,-0.002493982839142598
19881112,-0.002471340723852805
19881113,-0.0027131690721708774
19881114,-0.0029658127607024125
19881115,-0.002849325930021996
19881116,-0.004087848755652082
19881117,-0.0037231524756633967
19881118,-0.003265905893050173
19881119,-0.0040560871995432846
19881120,-0.004824319381340831
19881121,-0.004362612839545589
19881122,-0.0042956690200240824
19881123,-0.004169418840480113
19881124,-0.0041408989678713305
19881125,-0.0038909144795117776
19881126,-0.0035273380222083303
19881127,-0.0037921437848455826
19881128,-0.0036010428010735457
19881129,-0.004399418854944994
19881130,-0.004311140595570201
19881201,-0.004246976761990885
19881202,-0.0038844989492331466
19881203,-0.004065493095468526
19881204,-0.003838468705713075
19881205,-0.004476072276720667
19881206,-0.0041681957846802006
19881207,-0.0025031970427009747
19881208,-0.002663362536205623
19881209,-0.00399006162497276
19881210,-0.004698818527875847
19881211,-0.003344754188941865
19881212,-0.004032701722338985
19881213,-0.003218942884283656
19881214,-0.002606512830438837
19881215,-0.0035927036991644993
19881216,-0.0036864234452567445
19881217,-0.0036046461983185057
19881218,-0.00251388300021959
19881219,-0.0029252915183465788
19881220,-0.004443994424309834
19881221,-0.00379606868354203
19881222,-0.0034319074635237256
19881223,-0.004121322912998405
19881224,-0.003999452639126677
19881225,-0.004211276068136953
19881226,-0.0038178035546340516
19881227,-0.003781864194582087
19881228,-0.0039504710435005535
19881229,-0.0027756346940435972
19881230,-0.0028701308291327683
19881231,-0.003589467155900032
19890101,-0.0033714522375554957
19890102,-0.0037841331133155747
19890103,-0.003467864548632449
19890104,-0.00415786577982049
19890105,-0.004549441548888185
19890106,-0.003693463073503381
19890107,-0.0036764558481962523
19890108,-0.0041535835155338124
19890109,-0.005413255038904668
19890110,-0.005480107342318985
19890111,-0.005411713300443771
19890112,-0.004585859813273836
19890113,-0.00380835853730625
19890114,-0.0035772319463931008
19890115,-0.003739794922970573
19890116,-0.003772646970466164
19890117,-0.004932876993350071
19890118,-0.0041778586013347975
19890119,-0.003993865781174942
19890120,-0.004292611718582453
19890121,-0.0036076716362103637
19890122,-0.004521807087952988
19890123,-0.005242644619221942
19890124,-0.003798863238863213
19890125,-0.004002889082339695
19890126,-0.0036504284712666965
19890127,-0.004446110670024617
19890128,-0.003928245480205353
19890129,-0.003647014540394166
19890130,-0.003898861098201813
19890131,-0.004149350150155084
19890201,-0.0036658144326726467
19890202,-0.0038980394593859883
19890203,-0.004365907254356487
19890204,-0.0034813966956162897
19890205,-0.00279589704213758
19890206,-0.002787811347785264
19890207,-0.003930604028608484
19890208,-0.004247565340997287
19890209,-0.005096823971335433
19890210,-0.004642533314870264
19890211,-0.0035652334492036306
19890212,-0.003192387236226495
19890213,-0.0036984374539667645
19890214,-0.0034393399878437122
19890215,-0.0036457755010662167
19890216,-0.0038738878815710496
19890217,-0.0031956117986126505
19890218,-0.0032074002695647134
19890219,-0.004356623376675861
19890220,-0.003791982494435149
19890221,-0.003469054639360054
19890222,-0.003659581395532576
19890223,-0.003277141428961206
19890224,-0.003058384825738494
19890225,-0.0035661233862103727
19890226,-0.003194034276710462
19890227,-0.0029756626871578176
19890228,-0.0030192524360514827
19890301,-0.00286538378654719
19890302,-0.002942717842840132
19890303,-0.002516705945119175
19890304,-0.002297820826874835
19890305,-0.003392624184545452
19890306,-0.0035507542899626413
19890307,-0.003463266517986654
19890308,-0.004112247004542992
19890309,-0.003862990157082508
19890310,-0.003635683368309779
19890311,-0.0026253421384132107
19890312,-0.0033048373219192483
19890313,-0.0037347776211118125
19890314,-0.0037536507274750367
19890315,-0.002304650852042195
19890316,-0.002721038746942834
19890317,-0.0020777874103770013
19890318,-0.001605849641335199
19890319,-0.0023642316352419585
19890320,-0.0027669575092538925
19890321,-0.003143824757303249
19890322,-0.003295597764327352
19890323,-0.0024948329390545327
19890324,-0.003586759184680827
19890325,-0.001986160082051749
19890326,-0.0016476047006809204
19890327,-0.0020190282252930737
19890328,-0.0023102964415325717
19890329,-0.0016984082749996283
19890330,-0.002709181540918944
19890331,-0.0019217867693197106
19890401,-0.0024950808479909854
19890402,-0.0010250621015121205
19890403,-0.0018447825088928407
19890404,-0.002247276192923001
19890405,-0.002394749173322663
19890406,-0.0024557057281954665
19890407,-0.0014836762458280842
19890408,-0.002570464377831747
19890409,-0.0023242498681732295
19890410,-0.002568005294877888
19890411,-0.0024941071766309904
19890412,-0.0034447653615331556
19890413,-0.002138637638420638
19890414,-0.002809582156781832
19890415,-0.002679098399226273
19890416,-0.0028610999200672006
19890417,-0.002589623457083592
19890418,-0.0027863804315588474
19890419,-0.0020256205697267347
19890420,-0.001812167532614631
19890421,-0.002111138448705542
19890422,-0.002321955109816461
19890423,-0.0034141087792635798
19890424,-0.0029495469351861836
19890425,-0.002319345320323198
19890426,-0.002073925643080228
19890427,-0.0018528753896270797
19890428,-0.0022111160680651663
19890429,-0.0013781380580880093
19890430,-0.0016618997151318252
19890501,-0.0019496515642421649
19890502,-0.0018444517417535687
19890503,-0.0015546930290670554
19890504,-0.0019339338558528594
19890505,-0.002184990070983187
19890506,-0.001669156633697774
19890507,-0.0019236032517337901
19890508,-0.0018475105436151125
19890509,-0.001301304493047932
19890510,-8.856117024245889E-4
19890511,-0.0018621474906318828
19890512,-0.0017100378086002204
19890513,-0.0011212792514027408
19890514,-0.001336857027132771
19890515,-0.0012385867203536392
19890516,-7.507408497705659E-4
19890517,-7.288315932216999E-4
19890518,-0.001735881486144652
19890519,-0.001488132343662873
19890520,-0.0020235107143320315
19890521,-0.0016156701167339587
19890522,-0.002055413632562089
19890523,-0.001948892899037441
19890524,-0.0016838639102050008
19890525,-0.0016879984242516093
19890526,-0.0013969248374757792
19890527,-0.0011313393097562884
19890528,-0.0015241814304685537
19890529,-0.0012273641249789253
19890530,-0.0016333924179303305
19890531,-0.0016417099503429802
19890601,-0.001104369686777369
19890602,-0.0010866116970751284
19890603,-0.0011891403024033107
19890604,-0.0013572772328809995
19890605,-7.116485968782939E-4
19890606,-0.0013856697443058693
19890607,-0.001357898488359772
19890608,-0.0013643300916221174
19890609,-0.0013922872037250007
19890610,-0.0014643236635983935
19890611,-0.001223514465016128
19890612,-8.841403053035108E-4
19890613,-0.0012921827796800725
19890614,-0.00147818623558867
19890615,-0.0014596163529620747
19890616,-4.6377166958611494E-4
19890617,-0.001437248322323081
19890618,-0.0012547792086079392
19890619,-0.001322523917724641
19890620,-0.0013818829326225578
19890621,-0.003030242811703924
19890622,-0.001713799952295428
19890623,-0.0015362500143067633
19890624,-0.001707056140527597
19890625,-0.0011208756969431882
19890626,-0.0010931943748628695
19890627,-0.0010150270743086189
19890628,-0.001264917592196974
19890629,-0.0011266665497121715
19890630,-0.0010358999996837853
19890701,-0.0011539416071069666
19890702,-0.001427984050703852
19890703,-0.0013735179127345495
19890704,-0.001928014079001581
19890705,-0.0014374656117525206
19890706,-0.001335506291293321
19890707,-0.0010431318540338717
19890708,-0.001454937175667507
19890709,-0.0011714356577434606
19890710,-0.0019475253985954458
19890711,-0.001286641882836953
19890712,-0.0012596740309867478
19890713,-0.0012647995254577986
19890714,-0.0011352597372613418
19890715,-0.0012525366393014174
19890716,-0.0010812512535938123
19890717,-0.0014344565103873552
19890718,-0.0013150303866475378
19890719,-0.001213455082451035
19890720,-0.0013270584320771738
19890721,-0.0012439081946007114
19890722,-8.69333939727509E-4
19890723,-0.0011534251715741562
19890724,-0.0014243325332368413
19890725,-9.881568855756124E-4
19890726,-0.0014164348672218348
19890727,-0.0012600531457340953
19890728,-0.001555304777421392
19890729,-0.001058911151953579
19890730,-9.312667274837789E-4
19890731,-0.002325591454991959
19890801,-0.0014221604201106197
19890802,-0.001574987587011996
19890803,-0.001444033484063857
19890804,-0.001864379834030586
19890805,-0.0018660283600408008
19890806,-0.001478535489937693
19890807,-0.0016706957694668542
19890808,-0.001571864993183838
19890809,-0.0012000577870886586
19890810,-0.0015011048427299844
19890811,-0.001498135584595067
19890812,-0.0012102219444035222
19890813,-0.0011737685987333836
19890814,-0.0011012778464055612
19890815,-0.0015109230007115456
19890816,-0.001653592545573799
19890817,-0.0013543964655185147
19890818,-0.0012467801094575984
19890819,-0.0014745688811038224
19890820,-0.0019480274610365633
19890821,-0.002033119363514044
19890822,-0.0020964605819929435
19890823,-0.0019848359111290883
19890824,-0.0014748980727928168
19890825,-0.0018338502461298161
19890826,-0.002290742400436956
19890827,-0.0019859810463984853
19890828,-0.002073239406389539
19890829,-0.0022065786775487257
19890830,-0.001868269032043954
19890831,-0.002349907434729286
19890901,-0.0020944147258584803
19890902,-0.0016908396106622668
19890903,-0.0017959345763922485
19890904,-0.0022411569344104156
19890905,-0.001173508740064185
19890906,-0.002276537992361804
19890907,-0.001472035890338796
19890908,-0.002589807714185044
19890909,-0.002948291805920092
19890910,-0.003109622290856744
19890911,-0.003930675580129044
19890912,-0.002610124886103361
19890913,-0.002075653693359837
19890914,-0.0022717208833603927
19890915,-0.0022585213174052894
19890916,-0.002308510868255819
19890917,-0.002344294759541607
19890918,-0.0025467618993584872
19890919,-0.002770971843487117
19890920,-0.0018899182199135414
19890921,-0.0018824066576164573
19890922,-0.0029065883857298043
19890923,-0.0025870508936097756
19890924,-0.0027185656599604904
19890925,-0.0032165234605436317
19890926,-0.002946082839069277
19890927,-0.0020897317121331346
19890928,-0.0016960398169215188
19890929,-0.002417662463799354
19890930,-0.0028116812803523753
19891001,-0.002895503482405028
19891002,-0.002170416426549597
19891003,-0.0017881319220469365
19891004,-0.002626600061600191
19891005,-0.002961435678551056
19891006,-0.0024373860345946827
19891007,-0.0028156388149148765
19891008,-0.002565970488392829
19891009,-0.0025093546901567964
19891010,-0.0023656679555747497
19891011,-0.0025094498873416394
19891012,-0.0024805844723260325
19891013,-0.0027321864869319103
19891014,-0.0024937615854216475
19891015,-0.002668395277833051
19891016,-0.002545151434302974
19891017,-0.0018452094405091428
19891018,-0.0027272933180312094
19891019,-0.0024607928995739013
19891020,-0.002098896892857005
19891021,-0.002138743704329611
19891022,-0.0023033767635120277
19891023,-0.0018449932137756656
19891024,-0.0025031530186121775
19891025,-0.0026492460576270816
19891026,-0.0029317361984363523
19891027,-0.0030936692680002967
19891028,-0.002762866731445513
19891029,-0.0024065699787547694
19891030,-0.003184426450473836
19891031,-0.0025833314380226545
19891101,-0.00186797399926244
19891102,-0.00285789039672575
19891103,-0.00220096153927218
19891104,-0.0031213976491054366
19891105,-0.00374010546230808
19891106,-0.0036859095387436164
19891107,-0.0024715661529525596
19891108,-0.003375901080207112
19891109,-0.003347064768869746
19891110,-0.00340946062412024
19891111,-0.00377550102074354
19891112,-0.003675100911967878
19891113,-0.0034049610443636184
19891114,-0.004377804778849759
19891115,-0.004048957891653598
19891116,-0.0036333033712925046
19891117,-0.004194517503100285
19891118,-0.004576429986269186
19891119,-0.003965697157589415
19891120,-0.003164076431695843
19891121,-0.003959796312228799
19891122,-0.004525932242594114
19891123,-0.004586280420889033
19891124,-0.0035358060980794077
19891125,-0.0037205490192104753
19891126,-0.0027144324467211823
19891127,-0.003093771237401332
19891128,-0.003463311521919536
19891129,-0.003826578493870049
19891130,-0.004453930834826733
19891201,-0.004313765313623385
19891202,-0.00446712610587901
19891203,-0.0034694840080580847
19891204,-0.003390388828644897
19891205,-0.003943688176555459
19891206,-0.003949037699465823
19891207,-0.004064875837112899
19891208,-0.003988070699213241
19891209,-0.0038452276625141947
19891210,-0.004914734251366313
19891211,-0.005069231008138972
19891212,-0.004043144354236568
19891213,-0.0030933150156080974
19891214,-0.004738736912038626
19891215,-0.0036701922396023207
19891216,-0.004024637293895793
19891217,-0.0038833932685535815
19891218,-0.004683197858006413
19891219,-0.005039119314957808
19891220,-0.004721135052980894
19891221,-0.0030722220660357544
19891222,-0.00258913334376636
19891223,-0.003694313612310149
19891224,-0.003843732408735209
19891225,-0.00466074246612511
19891226,-0.005692302638995966
19891227,-0.005385724027276503
19891228,-0.0040027912056997605
19891229,-0.003857706819804042
19891230,-0.004805288399432228
19891231,-0.0048810470771528764
19900101,-0.004556420491528263
19900102,-0.004497649774764659
19900103,-0.0049887609647234245
19900104,-0.0038535379280816465
19900105,-0.0031289069009638013
19900106,-0.0041626127972554435
19900107,-0.00363599836956527
19900108,-0.00336354067092464
19900109,-0.0028369090938320063
19900110,-0.0021259540342111094
19900111,-0.003767033148138238
19900112,-0.004064704926517295
19900113,-0.0037893969635883124
19900114,-0.003626160878291867
19900115,-0.003632176110719073
19900116,-0.004360672670234109
19900117,-0.003970089823996745
19900118,-0.004906289603374756
19900119,-0.004982716050434568
19900120,-0.004683490433613798
19900121,-0.004027224652823234
19900122,-0.0029575192420805453
19900123,-0.003636936811968657
19900124,-0.004244840340602178
19900125,-0.0037320055162146787
19900126,-0.004299035988633795
19900127,-0.0051939146616162436
19900128,-0.004188869841657212
19900129,-0.0031041809353721706
19900130,-0.0035327625070081027
19900131,-0.0038319692889597036
19900201,-0.0014182141787417721
19900202,-0.0025260587851171495
19900203,-0.00223611387058152
19900204,-0.0036371979163666883
19900205,-0.004369670745132406
19900206,-0.004463722920085065
19900207,-0.003569738466647631
19900208,-0.003758120490296613
19900209,-0.004590431182802862
19900210,-0.004497567070182062
19900211,-0.003422503462138563
19900212,-0.003238305786466714
19900213,-0.0030635877352920733
19900214,-0.003142933516444903
19900215,-0.0038960210281605238
19900216,-0.004285998466530725
19900217,-0.0043023004487198055
19900218,-0.004034060107200759
19900219,-0.003435939867990847
19900220,-0.0038607734993853283
19900221,-0.003769885656874188
19900222,-0.00407448341999262
19900223,-0.004248954442268586
19900224,-0.003786333976887204
19900225,-0.00397853947443401
19900226,-0.0038953640849252497
19900227,-0.003381065466821282
19900228,-0.0034016196159114315
19900301,-0.003486248481290885
19900302,-0.0036108765819034805
19900303,-0.003780958947962348
19900304,-0.0037689848224331988
19900305,-0.0042316235339155215
19900306,-0.0032390769261952035
19900307,-0.004527463956492716
19900308,-0.0030055855072778095
19900309,-0.004265070883081819
19900310,-0.004188608795288282
19900311,-0.004097630828525332
19900312,-0.0030529276673701457
19900313,-0.0018887533092726578
19900314,-0.002934874192457238
19900315,-0.003860811604880524
19900316,-0.002539296228853578
19900317,-0.002844684218356949
19900318,-0.003888928510580254
19900319,-0.003018674513604702
19900320,-0.0026068684124889636
19900321,-0.0025622906045309553
19900322,-0.0027419573985937545
19900323,-0.002392608480917199
19900324,-0.002880598860213227
19900325,-0.0026948043039157097
19900326,-0.0024807325943926027
19900327,-0.0020983568989143228
19900328,-0.0023487191282911516
19900329,-0.002338183061626048
19900330,-0.0014391777665547039
19900331,-0.0014099192507480715
19900401,-0.001434653729054236
19900402,-0.0012395062682195189
19900403,-0.0016725790189278914
19900404,-0.0013812549869364333
19900405,-0.0012709035343535732
19900406,-0.0022136465087814004
19900407,-0.0025224198000624995
19900408,-0.001900323479430951
19900409,-0.0012305223706408094
19900410,-0.0011803276919770812
19900411,-0.0018300122552618529
19900412,-0.0022637970041158592
19900413,-0.0028245522660550553
19900414,-0.002247099303362924
19900415,-0.0025079176759570717
19900416,-0.0016829259402306198
19900417,-0.0017808347809774093
19900418,-0.001030719998276935
19900419,-9.978129899633687E-4
19900420,-0.0013741279803525567
19900421,-0.002824975890480964
19900422,-0.0023572116999364475
19900423,-0.0021038684296602723
19900424,-0.0028177408673860246
19900425,-0.002922206528874492
19900426,-0.002455398862067256
19900427,-0.002001056827460518
19900428,-0.0025654602977092426
19900429,-0.002147653611573122
19900430,-0.002294997695523394
19900501,-0.0023841316168455736
19900502,-0.002622543150165182
19900503,-0.0022721432037941915
19900504,-0.0021685817108674805
19900505,-0.0023677506172401475
19900506,-0.002102888358706785
19900507,-0.0019239281258516064
19900508,-0.001618801477733556
19900509,-0.0018602182488698339
19900510,-0.0018040991119660096
19900511,-0.0018532766990770118
19900512,-0.0019373613003868969
19900513,-0.0021199575515062573
19900514,-0.001772321059809038
19900515,-0.001400515930490605
19900516,-0.0013826533058423599
19900517,-0.0023115833924307206
19900518,-0.00211355750408489
19900519,-0.0019386625955261144
19900520,-0.001840221512569069
19900521,-9.040941804392659E-4
19900522,-4.7369196300032097E-4
19900523,-0.0012155823499013015
19900524,-0.001672638005157617
19900525,-0.0012290271638845985
19900526,-0.0014141313911518437
19900527,-8.344744409179009E-4
19900528,-0.0012492082670690697
19900529,-0.001155073599932494
19900530,-0.0014535375760466808
19900531,-0.0019131101879577166
19900601,-0.0016625063673695903
19900602,-0.0016800034957028585
19900603,-0.0013900687885750529
19900604,-0.0012840525722770436
19900605,-0.0011071089900578568
19900606,-0.0015322719421261121
19900607,-0.0015122331187095296
19900608,-0.0015676694692421378
19900609,-0.0014823582562926367
19900610,-0.001011967093880254
19900611,-9.622987497458366E-4
19900612,-0.0011431238712611314
19900613,-0.0014043855532134537
19900614,-8.405805386739634E-4
19900615,-0.0010105523402805685
19900616,-0.0015268089834704654
19900617,-0.0018668338789438103
19900618,-0.001767807290227772
19900619,-0.0014032638373463662
19900620,-0.0010089297531379173
19900621,-0.0017625161379890462
19900622,-0.0014092475893844722
19900623,-0.0013432796734933398
19900624,-0.0016308672814204937
19900625,-0.0018879620326968148
19900626,-0.0012722500598281504
19900627,-0.0023093523991570292
19900628,-0.0013476048950045014
19900629,-0.0012470945895752294
19900630,-0.0012819308189027478
19900701,-0.002594870328950034
19900702,-0.001281493593186237
19900703,-0.0013217249359707898
19900704,-8.989804104693664E-4
