system:index,Evap_tavg
A20000329_2100,2.012868461608758E-8
A20000330_0000,4.53518120682906E-5
A20000330_0300,1.0178749266602087E-4
A20000330_0600,7.688749386837368E-5
A20000330_0900,1.3539833840093309E-5
A20000330_1200,-9.487833133067919E-7
A20000330_1500,-8.565151370363667E-8
A20000330_1800,-1.732517281414973E-6
A20000330_2100,-2.149128959805737E-6
A20000331_0000,7.172859116833904E-5
A20000331_0300,1.4349217037483642E-4
A20000331_0600,1.0130430543181174E-4
A20000331_0900,1.3043179390004538E-5
A20000331_1200,-2.418925897637285E-7
A20000331_1500,-1.3749183102181572E-6
A20000331_1800,-1.6281207444173198E-6
A20000331_2100,-2.2733965673927387E-6
A20000401_0000,7.77371381722494E-5
A20000401_0300,1.2612098816454394E-4
A20000401_0600,9.472934791488453E-5
A20000401_0900,1.585849687408863E-5
A20000401_1200,5.375376354535412E-7
A20000401_1500,3.520064703189884E-7
A20000401_1800,1.1626416101738853E-6
A20000401_2100,5.040070225026021E-7
A20000402_0000,4.5595317703584184E-5
A20000402_0300,7.534551513056576E-5
A20000402_0600,5.471231945769512E-5
A20000402_0900,9.081299278786921E-6
A20000402_1200,1.2223241504397887E-6
A20000402_1500,3.448378522236922E-7
A20000402_1800,-7.894657000509973E-7
A20000402_2100,-1.6055747792222526E-6
A20000403_0000,6.145955898795096E-5
A20000403_0300,1.2321661976163616E-4
A20000403_0600,8.149582313413589E-5
A20000403_0900,1.2776107401673768E-5
A20000403_1200,4.46557963111613E-8
A20000403_1500,9.18352430242541E-7
A20000403_1800,1.863284735393214E-7
A20000403_2100,-2.592099044203269E-7
A20000404_0000,6.658306307357044E-5
A20000404_0300,1.4153761814606546E-4
A20000404_0600,9.377563724392725E-5
A20000404_0900,1.4625685769567958E-5
A20000404_1200,-1.1194000452066581E-6
A20000404_1500,4.1841621005576465E-6
A20000404_1800,9.864285651977927E-7
A20000404_2100,3.640947382309448E-6
A20000405_0000,4.7160553925973296E-5
A20000405_0300,1.0886991584408208E-4
A20000405_0600,6.265455894801233E-5
A20000405_0900,9.808557570579991E-6
A20000405_1200,3.040182814216153E-6
A20000405_1500,-1.9874911908506363E-6
A20000405_1800,2.3440482095204782E-6
A20000405_2100,2.3011008265911643E-6
A20000406_0000,3.5458518992122876E-5
A20000406_0300,6.607439221368069E-5
A20000406_0600,4.3831961639878826E-5
A20000406_0900,6.120265631638902E-6
A20000406_1200,1.142369630902011E-6
A20000406_1500,-4.126793226955008E-9
A20000406_1800,7.803111037953347E-7
A20000406_2100,-8.319850368460418E-7
A20000407_0000,2.1827362455684884E-5
A20000407_0300,5.6450538661137196E-5
A20000407_0600,4.09404349581678E-5
A20000407_0900,6.621323832031113E-6
A20000407_1200,6.531652972392735E-7
A20000407_1500,-4.901569038622916E-7
A20000407_1800,-2.3128851490705657E-7
A20000407_2100,-1.7955006853888038E-6
A20000408_0000,2.3950199677370283E-5
A20000408_0300,7.162480855519208E-5
A20000408_0600,5.851124284423928E-5
A20000408_0900,6.061119986089556E-6
A20000408_1200,-7.366825330905863E-7
A20000408_1500,-7.308906490023475E-7
A20000408_1800,-7.6213308447809E-7
A20000408_2100,-1.3201512893560241E-6
A20000409_0000,3.606552426573424E-5
A20000409_0300,9.100445852596649E-5
A20000409_0600,6.977911953561838E-5
A20000409_0900,7.924568287995496E-6
A20000409_1200,-9.822763677538505E-7
A20000409_1500,5.61767822868097E-7
A20000409_1800,-4.0880275391351375E-7
A20000409_2100,-7.332041593963471E-7
A20000410_0000,3.24252746885242E-5
A20000410_0300,8.37792673539561E-5
A20000410_0600,5.570450475939487E-5
A20000410_0900,6.53704859185494E-6
A20000410_1200,-1.033962002996401E-6
A20000410_1500,-9.857137466378018E-8
A20000410_1800,-3.8661329623352183E-7
A20000410_2100,-8.449841451654198E-7
A20000411_0000,3.999548757063832E-5
A20000411_0300,9.331011217097308E-5
A20000411_0600,7.296107284860274E-5
A20000411_0900,8.912380915508563E-6
A20000411_1200,-1.4983510390680602E-6
A20000411_1500,-3.135407286209799E-7
A20000411_1800,-3.5534031083944747E-7
A20000411_2100,-1.4319213063183834E-6
A20000412_0000,4.540423597510772E-5
A20000412_0300,1.181493951746958E-4
A20000412_0600,8.436472157468249E-5
A20000412_0900,1.036801951230035E-5
A20000412_1200,-1.098555854631917E-7
A20000412_1500,-4.4034608981143665E-7
A20000412_1800,-7.765472218374492E-7
A20000412_2100,-1.3043631438857487E-6
A20000413_0000,4.8801535947694776E-5
A20000413_0300,1.0566124587163379E-4
A20000413_0600,7.030395333368162E-5
A20000413_0900,8.742068354893078E-6
A20000413_1200,-1.2904526811769508E-6
A20000413_1500,-1.5466001675286617E-7
A20000413_1800,-1.845114865296428E-6
A20000413_2100,-6.640382148099282E-7
A20000414_0000,4.7684804629166396E-5
A20000414_0300,9.943236686537596E-5
A20000414_0600,5.998030744182306E-5
A20000414_0900,7.742622717121071E-6
A20000414_1200,5.662508087112528E-7
A20000414_1500,5.6218662200141855E-8
A20000414_1800,4.241141639813037E-7
A20000414_2100,-8.013294632563408E-7
A20000415_0000,5.5296146794342355E-5
A20000415_0300,1.2146225918381858E-4
A20000415_0600,6.408533881998079E-5
A20000415_0900,6.349081981257233E-6
A20000415_1200,3.1834968326122365E-8
A20000415_1500,-1.698356532550835E-6
A20000415_1800,-2.853173990888919E-6
A20000415_2100,-3.304010424136348E-6
A20000416_0000,7.775599900445364E-5
A20000416_0300,1.6665729238022107E-4
A20000416_0600,8.339610067108408E-5
A20000416_0900,4.78291575514768E-6
A20000416_1200,1.5241037180744882E-6
A20000416_1500,9.750723328939518E-7
A20000416_1800,2.4752591615268696E-6
A20000416_2100,9.442170008156197E-7
A20000417_0000,5.077876211300662E-5
A20000417_0300,9.986741340944342E-5
A20000417_0600,8.204333754998064E-5
A20000417_0900,8.54122972715938E-6
A20000417_1200,-8.452765883936741E-7
A20000417_1500,-1.155346171795465E-6
A20000417_1800,-1.396756894965894E-7
A20000417_2100,-5.841500339668714E-7
A20000418_0000,3.041746074368054E-5
A20000418_0300,8.244079024937488E-5
A20000418_0600,5.3108607509676944E-5
A20000418_0900,3.05263099023321E-6
A20000418_1200,-2.3794445996865E-8
A20000418_1500,7.7955217859059E-8
A20000418_1800,-1.5684897310073948E-8
A20000418_2100,-3.1964904725792896E-7
A20000419_0000,2.2267791985760457E-5
A20000419_0300,6.580240150442926E-5
A20000419_0600,4.8136856773953157E-5
A20000419_0900,6.424842002605523E-6
A20000419_1200,6.323140695306976E-7
A20000419_1500,-1.264101129433558E-6
A20000419_1800,-1.1825145604555896E-6
A20000419_2100,-1.5668574087922177E-6
A20000420_0000,3.5083941790632286E-5
A20000420_0300,8.329369234562467E-5
A20000420_0600,6.488127964774102E-5
A20000420_0900,5.605985598299451E-6
A20000420_1200,-1.8047401865641919E-6
A20000420_1500,-2.231606603477465E-6
A20000420_1800,-2.8365545483248464E-6
A20000420_2100,-2.0772792110081168E-6
A20000421_0000,4.213806885036372E-5
A20000421_0300,8.934843571090316E-5
A20000421_0600,6.553693107511873E-5
A20000421_0900,6.9205011400374765E-6
A20000421_1200,-8.364098620682991E-8
A20000421_1500,-1.4459320346821958E-6
A20000421_1800,-1.3079619493534801E-6
A20000421_2100,-6.511072001526062E-7
A20000422_0000,1.7814573730025767E-5
A20000422_0300,5.8079512519293834E-5
A20000422_0600,5.134337411997861E-5
A20000422_0900,5.9227045247660625E-6
A20000422_1200,-1.0517866871231077E-6
A20000422_1500,-6.656778668629053E-7
A20000422_1800,-8.734237240087609E-7
A20000422_2100,-1.0309634812966031E-6
A20000423_0000,2.5427827101872566E-5
A20000423_0300,7.551944383596618E-5
A20000423_0600,5.6898909121994276E-5
A20000423_0900,5.700216785275151E-6
A20000423_1200,-1.3772208418667947E-6
A20000423_1500,-5.229114148655523E-7
A20000423_1800,-4.925473275983143E-7
A20000423_2100,-1.5879957697337165E-6
A20000424_0000,5.321992776747916E-5
A20000424_0300,8.10043585517504E-5
A20000424_0600,5.516448932519377E-5
A20000424_0900,5.472588052917151E-6
A20000424_1200,-4.228672846649845E-7
A20000424_1500,-5.078802889935547E-7
A20000424_1800,5.332708238590029E-7
A20000424_2100,-4.799216335579481E-7
A20000425_0000,1.3239710283247193E-5
A20000425_0300,3.198297189416126E-5
A20000425_0600,2.7623097992265374E-5
A20000425_0900,2.201892262303654E-6
A20000425_1200,7.628072360118855E-7
A20000425_1500,-1.0599339402494011E-6
A20000425_1800,5.173244435435035E-7
A20000425_2100,-1.8454711897070018E-6
A20000426_0000,2.2247826545746552E-5
A20000426_0300,4.666368787462479E-5
A20000426_0600,3.143023637578175E-5
A20000426_0900,1.7985447253190288E-6
A20000426_1200,-3.69919833743038E-7
A20000426_1500,-4.4913903196718885E-7
A20000426_1800,-3.46273743062174E-7
A20000426_2100,-1.7036027440349705E-6
A20000427_0000,2.252164418420384E-5
A20000427_0300,5.215139152059378E-5
A20000427_0600,3.395185383305569E-5
A20000427_0900,1.8737704028177558E-6
A20000427_1200,-1.0224853066601495E-7
A20000427_1500,-7.857536031507181E-7
A20000427_1800,-2.069231613304641E-7
A20000427_2100,-1.4352139405850306E-6
A20000428_0000,2.2825275128478633E-5
A20000428_0300,6.603272826825035E-5
A20000428_0600,5.2486612473363664E-5
A20000428_0900,3.3006595848605066E-6
A20000428_1200,-4.772607649772519E-7
A20000428_1500,-1.919130590390797E-6
A20000428_1800,-5.802298311741034E-7
A20000428_2100,-1.985742084994266E-6
A20000429_0000,2.8267278366991366E-5
A20000429_0300,6.1232370409424E-5
A20000429_0600,4.120088879291733E-5
A20000429_0900,4.3306870911688295E-6
A20000429_1200,8.38762523141835E-7
A20000429_1500,-1.3041120099453377E-6
A20000429_1800,-2.4080672579126704E-6
A20000429_2100,-2.257522307440396E-6
A20000430_0000,3.457046010216844E-5
A20000430_0300,8.042726364628447E-5
A20000430_0600,5.395768089941022E-5
A20000430_0900,3.837812223315676E-6
A20000430_1200,-1.6946173499396137E-7
A20000430_1500,-1.1415141276056405E-6
A20000430_1800,-8.856469463679238E-8
A20000430_2100,-2.70711517267862E-6
A20000501_0000,2.7925424535425888E-5
A20000501_0300,6.458251860141927E-5
A20000501_0600,5.19056002167141E-5
A20000501_0900,5.511630451008891E-6
A20000501_1200,-4.5228936039525886E-7
A20000501_1500,-2.775683964183117E-7
A20000501_1800,1.1696255502119888E-6
A20000501_2100,1.3225768630217034E-6
A20000502_0000,1.7862534043726585E-5
A20000502_0300,3.962172018125514E-5
A20000502_0600,2.1140234103886136E-5
A20000502_0900,3.011140370053781E-6
A20000502_1200,3.2927602738398737E-6
A20000502_1500,3.470089991009959E-6
A20000502_1800,2.877446007603174E-6
A20000502_2100,2.4313454798919878E-6
A20000503_0000,3.6035068061598075E-5
A20000503_0300,7.466930863555986E-5
A20000503_0600,4.782163399569135E-5
A20000503_0900,6.540978709099494E-6
A20000503_1200,2.3398738911911636E-6
A20000503_1500,5.800216738241254E-7
A20000503_1800,-9.051039303217512E-7
A20000503_2100,-1.318646108896299E-6
A20000504_0000,5.23540621279424E-5
A20000504_0300,1.234053576756781E-4
A20000504_0600,7.565408917621298E-5
A20000504_0900,6.152200579635428E-6
A20000504_1200,5.719504384023821E-7
A20000504_1500,7.091046900379866E-7
A20000504_1800,3.3099781591314715E-6
A20000504_2100,3.892628287851939E-6
A20000505_0000,2.432518606433561E-5
A20000505_0300,6.383977033091896E-5
A20000505_0600,4.5330578586651105E-5
A20000505_0900,5.953038977516966E-6
A20000505_1200,3.871988056588118E-6
A20000505_1500,4.981003129359259E-6
A20000505_1800,8.9906763215509E-6
A20000505_2100,7.64753112425771E-6
A20000506_0000,5.6220618982993286E-5
A20000506_0300,6.334059650733247E-5
A20000506_0600,3.6525475842320665E-5
A20000506_0900,1.2316644395311134E-6
A20000506_1200,1.1920900747035125E-8
A20000506_1500,8.744410797464653E-7
A20000506_1800,1.0228237231599638E-6
A20000506_2100,-4.3225987528736684E-7
A20000507_0000,2.445504654093215E-5
A20000507_0300,5.605209221014989E-5
A20000507_0600,3.136559293806302E-5
A20000507_0900,1.9622909060161467E-6
A20000507_1200,5.1237387565177465E-8
A20000507_1500,-4.2843380846016434E-7
A20000507_1800,2.702038286091915E-7
A20000507_2100,-9.16307397670809E-7
A20000508_0000,1.9946750477321047E-5
A20000508_0300,4.782757077404289E-5
A20000508_0600,3.433480568964898E-5
A20000508_0900,6.389784010232252E-7
A20000508_1200,-6.860975853864676E-7
A20000508_1500,-1.1596980290723246E-6
A20000508_1800,-1.4458608570621443E-6
A20000508_2100,-2.1894876879288075E-6
A20000509_0000,3.09741209048373E-5
A20000509_0300,7.449148330830444E-5
A20000509_0600,5.059730563832693E-5
A20000509_0900,2.0130452368034038E-6
A20000509_1200,2.300457886332872E-7
A20000509_1500,-1.0481209435005408E-6
A20000509_1800,5.424021457228289E-8
A20000509_2100,-1.213267349727312E-6
A20000510_0000,2.337685290669077E-5
A20000510_0300,4.691230345851219E-5
A20000510_0600,3.222579277993257E-5
A20000510_0900,7.874920883617104E-7
A20000510_1200,2.500529075817622E-7
A20000510_1500,-2.8677641260163775E-7
A20000510_1800,3.8014416803615697E-7
A20000510_2100,-6.398512723750358E-7
A20000511_0000,1.4791854179124845E-5
A20000511_0300,4.7188278979286845E-5
A20000511_0600,3.2555342575997845E-5
A20000511_0900,6.993162299884733E-7
A20000511_1200,2.949949165528064E-7
A20000511_1500,-2.09352516823333E-8
A20000511_1800,-1.1391232798572156E-7
A20000511_2100,-1.2080741930937477E-6
A20000512_0000,2.0885636026748454E-5
A20000512_0300,6.61889257131096E-5
A20000512_0600,5.149746311718993E-5
A20000512_0900,1.26022678043523E-7
A20000512_1200,-2.0606233105187745E-6
A20000512_1500,-1.7198818565579564E-6
A20000512_1800,-1.5944009229264388E-6
A20000512_2100,-2.9399997996870026E-6
A20000513_0000,3.67375462577749E-5
A20000513_0300,8.661231027953894E-5
A20000513_0600,6.549547881075126E-5
A20000513_0900,1.001890071820751E-6
A20000513_1200,-5.918873926644279E-7
A20000513_1500,-1.7304927227719533E-6
A20000513_1800,-2.5815470063730064E-6
A20000513_2100,-3.2518960431221005E-6
A20000514_0000,3.5825256509210394E-5
A20000514_0300,8.750883804418731E-5
A20000514_0600,6.871927805405864E-5
A20000514_0900,3.536624989601892E-6
A20000514_1200,-4.1017773126590716E-7
A20000514_1500,-1.0335005343069927E-6
A20000514_1800,-1.2906956735191506E-6
A20000514_2100,-1.612011621136541E-6
A20000515_0000,2.2653804061554054E-5
A20000515_0300,6.509689547717665E-5
A20000515_0600,5.178340051809349E-5
A20000515_0900,3.7563819968106936E-7
A20000515_1200,-4.389756997707899E-7
A20000515_1500,-2.0341436392816718E-7
A20000515_1800,-1.1451657274580416E-7
A20000515_2100,-1.7552429241624563E-7
A20000516_0000,1.4090311595184842E-5
A20000516_0300,5.321832894245222E-5
A20000516_0600,3.479399377476224E-5
A20000516_0900,1.2905016137289906E-7
A20000516_1200,-9.35195696595119E-8
A20000516_1500,-1.6472586301024463E-6
A20000516_1800,-2.2953624420375917E-6
A20000516_2100,-3.173263082627981E-6
A20000517_0000,2.931725040358783E-5
A20000517_0300,7.342256180599212E-5
A20000517_0600,5.6527060478674345E-5
A20000517_0900,2.576152390240861E-6
A20000517_1200,-1.8124620446066377E-7
A20000517_1500,-6.020032108926431E-8
A20000517_1800,2.782988379884631E-7
A20000517_2100,2.8497442461340903E-7
A20000518_0000,9.89315628177301E-6
A20000518_0300,3.7290508430847584E-5
A20000518_0600,3.298353286949898E-5
A20000518_0900,2.316873662244676E-6
A20000518_1200,7.323875746726367E-7
A20000518_1500,-8.178949695350247E-8
A20000518_1800,-3.810940541932092E-7
A20000518_2100,-8.449227462575225E-7
A20000519_0000,2.232900007394697E-5
A20000519_0300,7.011311068037826E-5
A20000519_0600,5.2871887366691665E-5
A20000519_0900,3.9740434535278264E-7
A20000519_1200,-1.5985268476680412E-6
A20000519_1500,-2.0737346529740553E-6
A20000519_1800,-2.731863004901296E-6
A20000519_2100,-2.6790633800330767E-6
A20000520_0000,3.0382269253390808E-5
A20000520_0300,7.508804046405636E-5
A20000520_0600,6.034823779031231E-5
A20000520_0900,1.1288451048662716E-6
A20000520_1200,-2.3777998653436448E-7
A20000520_1500,-5.58131134310424E-7
A20000520_1800,-8.990937546125922E-7
A20000520_2100,-1.7198672935886508E-7
A20000521_0000,4.9762996837268685E-6
A20000521_0300,2.7063258763952175E-5
A20000521_0600,2.0760434068423926E-5
A20000521_0900,-1.5840489986704376E-7
A20000521_1200,-4.0821405399739433E-7
A20000521_1500,-1.428657541872427E-7
A20000521_1800,-4.697658570333495E-7
A20000521_2100,-1.5966977936579193E-6
A20000522_0000,1.9156895809251052E-5
A20000522_0300,6.50399713733847E-5
A20000522_0600,4.819799043965993E-5
A20000522_0900,-5.223527243334422E-7
A20000522_1200,-2.055314861506652E-6
A20000522_1500,-3.0994234207742984E-6
A20000522_1800,-3.458778633087066E-6
A20000522_2100,-4.048623743514135E-6
A20000523_0000,2.596593930779226E-5
A20000523_0300,6.846027722371045E-5
A20000523_0600,5.252832397220426E-5
A20000523_0900,-3.638923466290236E-7
A20000523_1200,-1.9197223213029934E-6
A20000523_1500,-2.230309303381489E-6
A20000523_1800,-2.549701359293213E-6
A20000523_2100,-2.28977956641712E-6
A20000524_0000,2.8103707840103116E-5
A20000524_0300,4.869511084402835E-5
A20000524_0600,2.5112213118452633E-5
A20000524_0900,1.3155093143476647E-6
A20000524_1200,1.5704968529808763E-6
A20000524_1500,-1.957501312476572E-6
A20000524_1800,6.86477410590303E-7
A20000524_2100,-6.601081664283367E-7
A20000525_0000,3.072245825904227E-5
A20000525_0300,6.553297559126777E-5
A20000525_0600,4.7423659701062756E-5
A20000525_0900,4.5594932643221625E-6
A20000525_1200,3.176117899064336E-6
A20000525_1500,6.756010365798133E-7
A20000525_1800,-3.9374881361662476E-7
A20000525_2100,-7.200041940424056E-7
A20000526_0000,3.300026511523752E-5
A20000526_0300,8.864700971172083E-5
A20000526_0600,5.763573841523986E-5
A20000526_0900,1.3128368958439007E-6
A20000526_1200,8.430090170674577E-8
A20000526_1500,-1.2861795038414988E-6
A20000526_1800,-1.3643169056152337E-6
A20000526_2100,-2.449109469818245E-6
A20000527_0000,5.1121051036815745E-5
A20000527_0300,7.449787349552765E-5
A20000527_0600,5.1627834822801984E-5
A20000527_0900,1.7958545373113934E-6
A20000527_1200,9.744245505774834E-8
A20000527_1500,-2.1557585061850095E-7
A20000527_1800,-1.356318940178552E-7
A20000527_2100,-8.08094107507119E-7
A20000528_0000,1.4598187132338393E-5
A20000528_0300,4.418279205092464E-5
A20000528_0600,4.0542626249089864E-5
A20000528_0900,4.5822192863667E-6
A20000528_1200,-2.1829674652628507E-7
A20000528_1500,1.2905964320563226E-6
A20000528_1800,1.8244138100742606E-6
A20000528_2100,-4.2158948767955245E-7
A20000529_0000,2.005614239782962E-5
A20000529_0300,3.325286998300482E-5
A20000529_0600,2.6141749309406937E-5
A20000529_0900,1.6175889075788484E-6
A20000529_1200,5.566664935293079E-7
A20000529_1500,8.950759597685698E-7
A20000529_1800,1.8038839239492097E-7
A20000529_2100,-2.2584509303946286E-6
A20000530_0000,2.256372861105322E-5
A20000530_0300,4.9448397433249944E-5
A20000530_0600,3.858273856001529E-5
A20000530_0900,6.080168193084453E-6
A20000530_1200,6.570406200376888E-6
A20000530_1500,7.39239192054642E-6
A20000530_1800,4.921113143388312E-6
A20000530_2100,3.6032428932844067E-6
A20000531_0000,2.6218431249628725E-5
A20000531_0300,4.350990508109729E-5
A20000531_0600,4.2978680985444366E-5
A20000531_0900,1.1241874147628299E-6
A20000531_1200,6.76775423503329E-7
A20000531_1500,2.9089473320610643E-6
A20000531_1800,3.0598907380367983E-6
A20000531_2100,-1.5258559948466724E-7
A20000601_0000,2.3360754674129927E-5
A20000601_0300,4.205173972473516E-5
A20000601_0600,3.41005084052539E-5
A20000601_0900,-1.305422054652915E-7
A20000601_1200,-5.526119952783598E-7
A20000601_1500,1.032673535644208E-6
A20000601_1800,1.3938410249211943E-6
A20000601_2100,4.3767590088115804E-7
A20000602_0000,8.678615001735663E-6
A20000602_0300,2.7931865969907247E-5
A20000602_0600,2.8170889815561175E-5
A20000602_0900,3.936727964523706E-6
A20000602_1200,3.24345217862664E-6
A20000602_1500,1.9054437370312932E-6
A20000602_1800,2.667468593932167E-6
